INDEX,,,1. INBOUND TOURISM: Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.,S.,C. & S.,Basic data and indicators,,,,,Units,Notes,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,
60,1.30,60-1.30,,,,Overnights,,Thousands,,"2,421","2,365","2,283","2,274","2,145","1,966","1,775","1,822","1,598","1,733","1,729","1,931","1,898","1,679","1,437","1,442","1,429","1,414",..,"1,307","1,399","1,499","1,687","1,651","1,607",418,641,"1,006",
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,1.31,60-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,220,196,206,207,227,230,189,171,171,177,174,175,161,158,182,189,204,194,27,44,99,
60,1.32,60-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,"1,135","1,175",995,"1,057","1,047","1,159","1,120",948,827,845,876,845,..,781,760,859,894,945,911,181,273,507,
64,0,64-0,BHUTAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Until 2018, includes only the overnight stays of international tourists for leisure purpose. 2021: due to covid protocol (21 days of mandatory quarantine), Bhutan received only 1 tourist with a stay of 113 nights."
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,1.29,64-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
64,1.30,64-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,1.31,64-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
64,1.32,64-1.32,,,,Overnights,,Thousands,1/,..,..,..,46,53,61,53,47,49,74,74,..,170,220,179,207,277,303,303,371,341,363,408,420,"2,210",216,0,..,
68,0,68-0,"BOLIVIA, PLURINATIONAL STATE OF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Department capital cities only.
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,1.29,68-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
68,1.30,68-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,1.31,68-1.31,,,,Guests,,Thousands,1/,351,377,398,420,409,381,379,380,367,391,413,512,487,491,500,527,560,564,572,588,582,584,604,608,566,132,90,209,
68,1.32,68-1.32,,,,Overnights,,Thousands,1/,976,"1,041","1,109","1,142","1,095",991,960,969,"1,006","1,030","1,099",881,832,848,850,865,896,856,886,896,899,870,911,876,860,179,125,..,
534,0,534-0,BONAIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,1.29,534-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
534,1.30,534-1.30,,,,Overnights,,Thousands,,479,523,518,520,523,481,484,486,574,578,566,621,732,694,670,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,1.31,534-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
534,1.32,534-1.32,,,,Overnights,,Thousands,,..,..,422,424,425,378,374,340,415,419,428,435,496,501,461,..,..,..,..,..,..,..,..,..,..,..,..,..,
70,0,70-0,BOSNIA AND HERZEGOVINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1.29,70-1.29,,,,Guests,,Thousands,,..,..,115,148,147,171,139,160,165,190,217,256,306,322,311,365,392,439,529,536,678,778,923,"1,053","1,198",197,502,915,
70,1.30,70-1.30,,,,Overnights,,Thousands,,..,..,299,355,346,389,330,392,419,460,485,594,695,719,671,773,836,931,"1,109","1,088","1,426","1,647","1,914","2,165","2,421",489,"1,201","2,003",
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1.31,70-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,295,311,299,355,380,418,509,511,640,731,870,994,"1,139",189,485,882,
70,1.32,70-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,672,697,646,743,807,884,"1,063","1,031","1,341","1,536","1,786","2,026","2,283",469,"1,157","1,917",
72,0,72-0,BOTSWANA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,1.29,72-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
72,1.30,72-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,1.31,72-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,84,100,211,232,271,..,..,..,..,..,446,..,494,..,..,..,..,..,..,..,..,..,
72,1.32,72-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
76,0,76-0,BRAZIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,1.29,76-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
76,1.30,76-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,1.31,76-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
76,1.32,76-1.32,,,,Overnights,,Thousands,,"22,378","29,816","31,211","50,108","52,553","46,650",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
92,0,92-0,BRITISH VIRGIN ISLANDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,1.29,92-1.29,,,,Guests,,Thousands,,219,244,244,279,284,272,296,282,278,304,337,356,358,346,309,330,338,351,366,386,393,408,335,192,302,83,56,173,
92,1.30,92-1.30,,,,Overnights,,Thousands,,..,..,..,..,111,117,106,105,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,1.31,92-1.31,,,,Guests,,Thousands,,69,73,77,82,64,74,74,58,60,85,103,108,109,105,125,134,137,142,148,156,159,..,..,..,..,..,..,..,
92,1.32,92-1.32,,,,Overnights,,Thousands,,..,..,..,..,89,95,86,80,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
96,0,96-0,BRUNEI DARUSSALAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,1.29,96-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
96,1.30,96-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,1.31,96-1.31,,,,Guests,,Thousands,,..,..,..,..,..,37,118,141,151,197,300,..,109,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
96,1.32,96-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
100,0,100-0,BULGARIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1.29,100-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,"1,398","1,695","1,936","2,054","2,232","2,226","1,944","2,084","2,423","2,632","2,821","2,792","2,864","3,387","3,656","3,910","4,067","1,176","1,893","3,070",
100,1.30,100-1.30,,,,Overnights,,Thousands,,"5,438","5,922","5,477","5,197","4,382","5,170","6,190","7,055","9,142","10,304","11,624","11,960","12,022","11,802","9,461","10,565","12,461","13,451","14,370","14,078","13,352","16,151","17,106","17,749","17,480","4,656","7,994","12,887",
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1.31,100-1.31,,,,Guests,,Thousands,,..,..,..,..,581,741,864,"1,030","1,376","1,668","1,909","2,023","2,206","2,205","1,931","2,064","2,387","2,579","2,754","2,733","2,806","3,319","3,571","3,808","3,959","1,143","1,845","2,984",
100,1.32,100-1.32,,,,Overnights,,Thousands,,"5,279","5,764","5,287","5,037","4,323","5,101","6,118","6,985","8,987","10,139","11,471","11,776","11,868","11,641","9,378","10,455","12,287","13,152","13,988","13,764","13,096","15,865","16,733","17,327","17,032","4,527","7,818","12,557",
854,0,854-0,BURKINA FASO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,1.29,854-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
854,1.30,854-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,1.31,854-1.31,,,,Guests,,Thousands,,124,131,138,160,117,126,128,150,163,222,245,264,289,272,269,274,238,237,218,191,163,152,143,144,143,67,106,116,
854,1.32,854-1.32,,,,Overnights,,Thousands,,288,304,320,613,367,394,442,527,554,632,789,794,926,814,793,815,708,710,697,544,481,477,447,454,516,200,335,363,
108,0,108-0,BURUNDI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,1.29,108-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
108,1.30,108-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,1.31,108-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
108,1.32,108-1.32,,,,Overnights,,Thousands,,53,52,47,82,83,93,115,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
132,0,132-0,CABO VERDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,1.29,132-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
132,1.30,132-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,1.31,132-1.31,,,,Guests,,Thousands,,..,..,..,..,..,115,134,126,150,157,198,242,267,285,287,336,428,482,503,494,520,598,668,710,758,180,135,785,
132,1.32,132-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,602,725,624,820,787,850,"1,261","1,308","1,712","1,898","2,218","2,704","3,185","3,280","3,284","3,573","3,964","4,459","4,760","4,922","1,074",750,"3,944",
116,0,116-0,CAMBODIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,1.29,116-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
116,1.30,116-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,1.31,116-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
116,1.32,116-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
120,0,120-0,CAMEROON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,1.29,120-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
120,1.30,120-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,1.31,120-1.31,,,,Guests,,Thousands,,100,145,232,247,262,277,221,226,..,190,176,214,262,298,345,388,412,437,462,434,452,484,554,546,460,147,489,..,
120,1.32,120-1.32,,,,Overnights,,Thousands,,224,285,425,448,470,493,420,458,..,414,355,446,516,546,682,678,795,811,839,833,"1,045","1,158","1,204","1,150","1,111",324,"1,297",..,
124,0,124-0,CANADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Due to the coronavirus pandemic, Statistics Canada's survey on inbound travel (Visitor Travel Survey) was suspended in March 2020. Administrative datasets used to produce estimates for 2020, 2021 and 2022 did not support accurate estimation of this concept."
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,1.29,124-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
124,1.30,124-1.30,,,,Overnights,,Thousands,1/,"91,983","96,685","96,648","98,283","105,720","119,381","125,022","122,150","107,698","123,426","125,656","123,265","123,862","126,067","114,889","120,102","124,396","129,165","151,078","144,881","147,349","199,678","182,716","188,762","208,216",..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,1.31,124-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
124,1.32,124-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
136,0,136-0,CAYMAN ISLANDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,1.29,136-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,260,168,267,292,303,272,288,309,322,345,383,385,385,418,463,503,122,17,284,
136,1.30,136-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,1.31,136-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,190,96,157,167,171,201,212,231,244,258,288,286,291,298,360,403,94,..,..,
136,1.32,136-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
140,0,140-0,CENTRAL AFRICAN REPUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,1.29,140-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
140,1.30,140-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,1.31,140-1.31,,,,Guests,,Thousands,,..,..,..,..,..,13,10,13,13,6,8,11,19,28,17,17,24,24,28,..,..,..,..,..,..,..,..,..,
140,1.32,140-1.32,,,,Overnights,,Thousands,,..,31,29,30,..,38,35,42,42,23,33,42,46,90,52,49,52,55,37,..,..,..,..,..,..,..,..,..,
148,0,148-0,CHAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ 2010: partial data.
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,1.29,148-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
148,1.30,148-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,1.31,148-1.31,,,,Guests,,Thousands,1/,19,20,27,41,46,43,57,32,21,26,29,16,25,22,31,14,25,30,38,51,69,..,47,63,81,10,32,..,
148,1.32,148-1.32,,,,Overnights,,Thousands,1/,39,42,47,116,121,107,197,107,60,76,64,42,65,80,63,37,59,70,96,93,85,40,72,78,95,14,44,..,
152,0,152-0,CHILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Due to a change in the methodology, the 2015 data are not comparable with those of previous years. 2017: update of the sampling frame."
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,1.29,152-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
152,1.30,152-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,1.31,152-1.31,,,,Guests,,Thousands,1/,..,..,..,"1,131",968,937,883,779,850,951,"1,397","1,460","1,563","1,564","1,424","1,399","1,691","2,042","2,161","3,151","3,262","3,496","4,386","3,916","3,732",..,..,..,
152,1.32,152-1.32,,,,Overnights,,Thousands,1/,"2,145","2,650","2,953","2,813","2,108","2,181","1,912","1,709","1,947","2,086","2,877","3,203","3,605","3,709","3,221","3,193","3,775","4,342","4,553","6,179","6,499","6,909","9,804","8,735","8,025",..,..,..,
156,0,156-0,CHINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,1.29,156-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
156,1.30,156-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,1.31,156-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,"39,142","30,169","43,937","53,258","61,396","73,114","75,007","80,392","96,590","106,552","116,266","89,924",..,..,..,..,..,..,..,..,..,
156,1.32,156-1.32,,,,Overnights,,Thousands,,"42,829","47,340","53,200","57,925","63,104","78,310","86,765","99,360","80,121","114,231","138,411","163,680","195,080","197,912","215,661","264,123","294,757","330,080","243,761",..,..,..,..,..,..,..,..,..,
170,0,170-0,COLOMBIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,1.29,170-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
170,1.30,170-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,1.31,170-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
170,1.32,170-1.32,,,,Overnights,,Thousands,,"5,947",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
174,0,174-0,COMOROS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,1.29,174-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12,14,13,15,20,20,3,14,..,
174,1.30,174-1.30,,,,Overnights,,Thousands,,181,178,209,206,184,161,135,133,123,123,137,136,106,103,79,107,131,159,153,86,95,88,104,137,139,23,97,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,1.31,174-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
174,1.32,174-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
178,0,178-0,CONGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,1.29,178-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
178,1.30,178-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,1.31,178-1.31,,,,Guests,,Thousands,,37,39,27,20,14,19,27,22,23,31,35,46,55,62,94,101,168,204,231,273,363,224,92,114,..,..,..,..,
178,1.32,178-1.32,,,,Overnights,,Thousands,,110,119,93,55,63,76,100,88,83,100,106,124,169,197,193,219,365,553,594,799,"1,289",724,230,319,..,..,..,..,
180,0,180-0,"CONGO, DEMOCRATIC REPUBLIC OF THE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,1.29,180-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
180,1.30,180-1.30,,,,Overnights,,Thousands,,120,..,..,103,114,46,175,163,150,99,165,189,126,144,156,113,103,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,1.31,180-1.31,,,,Guests,,Thousands,,..,..,..,..,17,11,17,16,17,26,48,54,27,39,42,32,30,..,..,..,..,..,..,..,..,..,..,..,
180,1.32,180-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
184,0,184-0,COOK ISLANDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
